Symbol,Company Name,Exchange,Sector
TPE:2439,"Merry Electronics Co., Ltd.",Taiwan Stock Exchange,Technology
TPEX:5508,"Yungshin Construction & Development Co.,Ltd.",Taipei Exchange,Real Estate
TPEX:7734,"AblePrint Technology Co., Ltd.",Taipei Exchange,Consumer Discretionary
TPE:3532,Formosa Sumco Technology Corporation,Taiwan Stock Exchange,Technology
TPE:2362,Clevo Co.,Taiwan Stock Exchange,Technology
TPE:2421,"Sunonwealth Electric Machine Industry Co., Ltd.",Taiwan Stock Exchange,Industrials
TPE:2520,"Kindom Development Co., Ltd.",Taiwan Stock Exchange,Real Estate
TPE:3515,ASROCK Incorporation,Taiwan Stock Exchange,Technology
TPEX:4123,"Center Laboratories, Inc.",Taipei Exchange,Healthcare
TPEX:6535,"Lumosa Therapeutics Co., Ltd.",Taipei Exchange,Healthcare
TPE:8112,"Supreme Electronics Co., Ltd.",Taiwan Stock Exchange,Technology
TPE:2530,"Delpha Construction Co.,Ltd.",Taiwan Stock Exchange,Real Estate
TPEX:3211,Dynapack International Technology Corporation,Taipei Exchange,Industrials
TPE:3450,Elite Advanced Laser Corporation,Taiwan Stock Exchange,Technology
TPEX:4743,"Oneness Biotech Co., Ltd.",Taipei Exchange,Healthcare
TPE:3592,Raydium Semiconductor Corporation,Taiwan Stock Exchange,Technology
TPE:1434,"Formosa Taffeta Co., Ltd.",Taiwan Stock Exchange,Consumer Discretionary
TPE:3010,Wah Lee Industrial Corporation,Taiwan Stock Exchange,Technology
TPEX:3081,LandMark Optoelectronics Corporation,Taipei Exchange,Technology
TPE:2849,"EnTie Commercial Bank Co., Ltd.",Taiwan Stock Exchange,Financials
TPE:5234,Daxin Materials Corporation,Taiwan Stock Exchange,Materials
TPE:2897,"O-Bank Co., Ltd.",Taiwan Stock Exchange,Financials
TPEX:5530,Lungyen Life Service Corporation,Taipei Exchange,Consumer Discretionary
TPE:1232,TTET Union Corporation,Taiwan Stock Exchange,Consumer Staples
TPE:3714,ENNOSTAR Inc.,Taiwan Stock Exchange,Technology
TPEX:6023,"Yuanta Futures Co., Ltd.",Taipei Exchange,Financials
TPE:4961,Fitipower Integrated Technology Inc.,Taiwan Stock Exchange,Technology
TPE:6491,Pegavision Corporation,Taiwan Stock Exchange,Healthcare
TPE:1314,China Petrochemical Development Corporation,Taiwan Stock Exchange,Materials
TPE:8016,Sitronix Technology Corporation,Taiwan Stock Exchange,Technology
TPE:6806,"Shinfox Energy Co., Ltd.",Taiwan Stock Exchange,Utilities
