Symbol,Company Name,Exchange,Sector
KRX:000080,"HITEJINRO Co., Ltd.",Korea Stock Exchange,Consumer Staples
KRX:000087,"HITEJINRO Co., Ltd.",Korea Stock Exchange,Consumer Staples
KOSDAQ:328130,Lunit Inc.,KOSDAQ,
KOSDAQ:036930,"JUSUNG ENGINEERING Co.,Ltd.",KOSDAQ,Technology
KOSDAQ:293490,Kakao Games Corp.,KOSDAQ,Technology
KRX:137310,"SD Biosensor, Inc",Korea Stock Exchange,Healthcare
KRX:007310,Otoki Corporation,Korea Stock Exchange,Consumer Staples
KRX:009420,"Hanall Biopharma Co., Ltd.",Korea Stock Exchange,Healthcare
KRX:001800,ORION Holdings Corp.,Korea Stock Exchange,Consumer Staples
KOSDAQ:376300,"DEAR U Co., LTD.",KOSDAQ,
KOSDAQ:348370,"Enchem Co., Ltd.",KOSDAQ,Industrials
KOSDAQ:195940,HK inno.N Corporation,KOSDAQ,
KRX:300720,"Hanil Cement Co., Ltd.",Korea Stock Exchange,Materials
KRX:395400,"SK Reits Co., Ltd.",Korea Stock Exchange,Real Estate
KOSDAQ:357780,"Soulbrain Co., Ltd.",KOSDAQ,Materials
KOSDAQ:358570,"GI Innovation, Inc.",KOSDAQ,Healthcare
KRX:073240,"Kumho Tire Co., Inc.",Korea Stock Exchange,Consumer Discretionary
KRX:267270,"HD Hyundai Construction Equipment Co., LTD.",Korea Stock Exchange,Industrials
KRX:336260,"Doosan Fuel Cell Co., Ltd.",Korea Stock Exchange,Industrials
KOSDAQ:140410,"Mezzion Pharma Co.,Ltd.",KOSDAQ,
KRX:089860,"LOTTE rental co.,ltd.",Korea Stock Exchange,Industrials
KOSDAQ:178320,"Seojin System Co.,Ltd",KOSDAQ,Technology
KRX:005440,"Hyundai G.F. Holdings Co., Ltd.",Korea Stock Exchange,Consumer Staples
KOSDAQ:089030,"Techwing, Inc.",KOSDAQ,Technology
KRX:023590,Daou Technology Inc.,Korea Stock Exchange,Technology
KRX:457190,"ISU Specialty Chemical Co., Ltd.",Korea Stock Exchange,
KRX:034230,"Paradise Co., Ltd.",Korea Stock Exchange,Consumer Discretionary
KRX:000500,"GAON CABLE Co., Ltd.",Korea Stock Exchange,Technology
KRX:003530,"Hanwha Investment & Securities Co., Ltd.",Korea Stock Exchange,Financials
KRX:011210,Hyundai Wia Corporation,Korea Stock Exchange,Consumer Discretionary
KRX:100090,"SK oceanplant Co.,Ltd",Korea Stock Exchange,Industrials
KRX:007340,DN Automotive Corporation,Korea Stock Exchange,Consumer Discretionary
KOSDAQ:086900,Medy-Tox Inc.,KOSDAQ,Healthcare
KOSDAQ:240810,"Wonik IPS Co., Ltd.",KOSDAQ,Industrials
KOSDAQ:083650,"BHI Co., Ltd.",KOSDAQ,
KRX:005300,"Lotte Chilsung Beverage Co., Ltd.",Korea Stock Exchange,Consumer Staples
KRX:020150,Lotte Energy Materials Corporation,Korea Stock Exchange,Industrials
KRX:484870,"MNC Solution Co.,Ltd",Korea Stock Exchange,Industrials
KRX:005070,"Cosmo Advanced Materials & Technology Co., Ltd.",Korea Stock Exchange,Materials
KRX:185750,Chong Kun Dang Pharmaceutical Corp.,Korea Stock Exchange,Healthcare
KRX:003090,"Daewoong Co., Ltd.",Korea Stock Exchange,Healthcare
KOSDAQ:042000,Cafe24 Corp.,KOSDAQ,
KRX:004800,Hyosung Corporation,Korea Stock Exchange,Industrials
KRX:285130,"SK Chemicals Co.,Ltd",Korea Stock Exchange,Materials
KRX:298020,Hyosung TNC Corporation,Korea Stock Exchange,Consumer Discretionary
KRX:003570,"Snt Dynamics Co.,Ltd.",Korea Stock Exchange,Industrials
KRX:229640,LS Eco Energy Ltd.,Korea Stock Exchange,Industrials
KOSDAQ:095340,"ISC Co., Ltd.",KOSDAQ,
KOSDAQ:064760,"Tokai Carbon Korea Co., Ltd.",KOSDAQ,Technology
KRX:330590,"LOTTE REIT Co., Ltd.",Korea Stock Exchange,Real Estate
KRX:012630,"HDC HOLDINGS CO.,Ltd",Korea Stock Exchange,Industrials
KOSDAQ:039200,Oscotec Inc.,KOSDAQ,Healthcare
KRX:009450,"Kyung Dong Navien Co., Ltd.",Korea Stock Exchange,Industrials
KRX:280360,"Lotte Wellfood Co.,Ltd",Korea Stock Exchange,Consumer Staples
KOSDAQ:078600,"Daejoo Electronic Materials Co., Ltd.",KOSDAQ,Industrials
KRX:017960,"Hankuk Carbon Co., Ltd.",Korea Stock Exchange,Materials
KRX:077970,"STX Engine Co.,Ltd.",Korea Stock Exchange,Industrials
KRX:001120,LX International Corp.,Korea Stock Exchange,Industrials
KRX:082640,"Tong Yang Life Insurance Co., Ltd.",Korea Stock Exchange,Financials
KOSDAQ:098460,Koh Young Technology Inc.,KOSDAQ,Technology
KOSDAQ:204270,"JNTC Co., Ltd.",KOSDAQ,Technology
KOSDAQ:112040,"Wemade Co.,Ltd.",KOSDAQ,Technology
KRX:032350,"Lotte Tour Development Co., Ltd.",Korea Stock Exchange,Consumer Discretionary
KOSDAQ:052400,"Kona I Co.,Ltd.",KOSDAQ,Technology
KRX:000210,"DL Holdings CO., LTD.",Korea Stock Exchange,Materials
KRX:108320,"LX Semicon Co., Ltd.",Korea Stock Exchange,Technology
KOSDAQ:160190,"HIGEN Motor Co., Ltd.",KOSDAQ,Industrials
KRX:192080,"DoubleUGames Co., Ltd.",Korea Stock Exchange,Communication Services
KRX:004000,"LOTTE Fine Chemical Co., Ltd.",Korea Stock Exchange,Materials
KRX:120110,"Kolon Industries, Inc.",Korea Stock Exchange,Materials
KRX:006120,"SK Discovery Co., Ltd.",Korea Stock Exchange,Energy
KRX:128820,"Daesung Industrial Co., Ltd.",Korea Stock Exchange,Energy
KOSDAQ:067160,"Soop Co., Ltd.",KOSDAQ,Communication Services
KRX:192400,"Cuckoo Holdings Co., Ltd.",Korea Stock Exchange,Consumer Discretionary
KOSDAQ:226950,"OliX Pharmaceuticals, Inc",KOSDAQ,Healthcare
KOSDAQ:336570,"WON TECH Co.,Ltd.",KOSDAQ,
KRX:003030,SeAH Steel Holdings Corporation,Korea Stock Exchange,Materials
KRX:365550,"ESR Kendall Square REIT Co., Ltd.",Korea Stock Exchange,Real Estate
KRX:014820,Dongwon Systems Corporation,Korea Stock Exchange,Consumer Discretionary
KRX:004490,"Sebang Global Battery Co., Ltd.",Korea Stock Exchange,Industrials
KOSDAQ:014620,"Sung Kwang Bend Co.,Ltd.",KOSDAQ,Industrials
KOSDAQ:347850,D&D Pharmatech Inc.,KOSDAQ,Healthcare
KRX:114090,"Grand Korea Leisure Co., Ltd.",Korea Stock Exchange,Consumer Discretionary
KRX:009410,"Taeyoung Engineering & Construction Co.,Ltd.",Korea Stock Exchange,Industrials
KRX:298050,Hs Hyosung Advanced Materials,Korea Stock Exchange,Consumer Discretionary
KRX:030610,"Kyobo Securities Co.,Ltd.",Korea Stock Exchange,Financials
KOSDAQ:060370,"LS Marine Solution Co., Ltd.",KOSDAQ,
KRX:079160,"CJ CGV Co., Ltd.",Korea Stock Exchange,Communication Services
KOSDAQ:003380,"Harim Holdings Co., Ltd.",KOSDAQ,Consumer Staples
KRX:071320,Korea District Heating Corp.,Korea Stock Exchange,Utilities
KOSDAQ:225570,"NEXON Games Co., Ltd.",KOSDAQ,
KOSDAQ:388720,"Yuil Robotics Co., Ltd.",KOSDAQ,
KRX:003240,"Taekwang Industrial Co., Ltd.",Korea Stock Exchange,Materials
KOSDAQ:213420,"Duk San Neolux Co.,Ltd",KOSDAQ,Technology
KOSDAQ:161580,"Philoptics Co., Ltd.",KOSDAQ,
KRX:030190,"NICE Information Service Co., Ltd.",Korea Stock Exchange,Financials
KRX:001740,SK Networks Company Limited,Korea Stock Exchange,Industrials
KRX:001430,SeAH Besteel Holdings Corporation,Korea Stock Exchange,Materials
KRX:002840,"Miwon Commercial Co., Ltd.",Korea Stock Exchange,Materials
KRX:100840,"SNT Energy Co., Ltd.",Korea Stock Exchange,Industrials
KRX:049770,"Dongwon F&B Co., Ltd.",Korea Stock Exchange,Consumer Staples
KRX:085620,"MIRAE ASSET Life Insurance Co., Ltd.",Korea Stock Exchange,Financials
KRX:036530,"SNT Holdings Co., Ltd.",Korea Stock Exchange,Industrials
KRX:039130,Hanatour Service Inc.,Korea Stock Exchange,Consumer Discretionary
KOSDAQ:281740,"Lake Materials Co., Ltd.",KOSDAQ,Materials
KOSDAQ:137400,People & Technology Inc.,KOSDAQ,
KRX:001680,Daesang Corporation,Korea Stock Exchange,Consumer Staples
KRX:008730,"Youlchon Chemical Co.,Ltd.",Korea Stock Exchange,Consumer Discretionary
KOSDAQ:101490,S&S Tech Corporation,KOSDAQ,Technology
KRX:268280,"Miwon Specialty Chemical Co., Ltd.",Korea Stock Exchange,Materials
KRX:005180,"Binggrae Co., Ltd.",Korea Stock Exchange,Consumer Staples
KOSDAQ:232140,YC Corporation,KOSDAQ,
KRX:353200,"DAEDUCK ELECTRONICS Co., Ltd.",Korea Stock Exchange,Technology
KRX:005250,Green Cross Holdings Corporation,Korea Stock Exchange,Healthcare
KOSDAQ:033500,"Dongsung FineTec Co., Ltd.",KOSDAQ,
KOSDAQ:108490,"ROBOTIS Co., Ltd.",KOSDAQ,
KRX:181710,NHN Corporation,Korea Stock Exchange,Communication Services
KRX:000640,"Dong-A Socio Holdings Co., Ltd.",Korea Stock Exchange,Healthcare
KRX:381970,"K Car Co., Ltd.",Korea Stock Exchange,Consumer Discretionary
KOSDAQ:084370,"Eugene Technology Co.,Ltd.",KOSDAQ,
KOSDAQ:086450,"DongKook Pharmaceutical Co., Ltd.",KOSDAQ,Healthcare
KRX:475150,"SK eternix Co., Ltd.",Korea Stock Exchange,Utilities
KRX:000670,Young Poong Corporation,Korea Stock Exchange,Technology
KOSDAQ:417200,"LS materials.,Ltd.",KOSDAQ,
KRX:214320,Innocean Worldwide Inc.,Korea Stock Exchange,Communication Services
KRX:003850,Boryung Corporation,Korea Stock Exchange,Healthcare
KRX:009240,"Hanssem Co., Ltd.",Korea Stock Exchange,Consumer Discretionary
KRX:383800,LX Holdings Corp.,Korea Stock Exchange,Industrials
KRX:001530,Di Dong Il Corporation,Korea Stock Exchange,Consumer Discretionary
KOSDAQ:041190,"Woori Technology Investment Co., Ltd",KOSDAQ,Financials
KOSDAQ:323280,"Taesung Co.,Ltd.",KOSDAQ,
KRX:248070,"Solum Co., Ltd.",Korea Stock Exchange,Technology
KRX:003470,"Yuanta Securities Korea Co., Ltd.",Korea Stock Exchange,Financials
KRX:010780,"IS DongSeo Co., Ltd.",Korea Stock Exchange,Industrials
KOSDAQ:067630,"HLB Life Science Co., Ltd.",KOSDAQ,Utilities
KOSDAQ:031980,PSK HOLDINGS Inc.,KOSDAQ,
KOSDAQ:251970,"Pum-Tech Korea Co., Ltd",KOSDAQ,
KRX:064960,"SNT Motiv Co., Ltd.",Korea Stock Exchange,Consumer Discretionary
KOSDAQ:030520,Hancom Inc.,KOSDAQ,
KOSDAQ:036830,"Soulbrain Holdings Co., Ltd.",KOSDAQ,Materials
KRX:003620,KG Mobility Corp.,Korea Stock Exchange,Consumer Discretionary
KRX:079900,"Junjin Construction and Robot Co.,Ltd.",Korea Stock Exchange,Industrials
